mass_1,mass_2,lambda_1,lambda_2,chirp_mass,mass_ratio,total_mass,lambda_tilde,event_name
1.5824793397423778,1.2232838351522828,348.614339741912,396.02812688912275,1.2092301560939682,0.7730172549054759,2.8057631748946603,378.52445103998696,GW170817
1.4526275770860382,1.2639501774687298,544.4266016130256,345.5858219805595,1.1790334212729068,0.8701130264952053,2.716577754554768,472.3376155191887,GW170817
1.4971137263665255,1.3863934290336808,321.17980285741083,162.41108407991175,1.254008740169858,0.9260441639249669,2.8835071554002063,252.33523413269268,GW170817
1.341827358805793,1.1582970391155916,445.60894083501597,343.5941848465834,1.0847199547027422,0.8632235969211861,2.5001243979213843,411.92302871769004,GW170817
1.4338605602558687,1.3027811775664249,259.10784405465995,267.3984767958833,1.1895520436570144,0.9085828940953274,2.7366417378222936,264.2037269873436,GW170817
1.4883901518236555,1.1798502684747978,177.70955231559338,243.8250717888324,1.1520762355553646,0.7927022810713856,2.6682404202984533,206.04790478324028,GW170817
1.3413494233653247,1.1303167160032588,95.50205314550058,0.0,1.0711425825562595,0.8426713400057951,2.4716661393685833,61.48148627408418,GW170817
1.5507845595531866,1.4341815377557547,307.36365420707165,26.217601811920275,1.2980920104506242,0.9248103025793424,2.9849660973089414,184.764925039091,GW170817
1.4185730837387358,1.2748823959122366,374.1641950278016,186.4704418795641,1.1703914577764034,0.8987075890035967,2.6934554796509724,298.1729394945489,GW170817
1.5726667300566726,1.3644297811274757,149.22136722093046,141.1163565818726,1.2745858423382577,0.8675899063994996,2.9370965111841483,147.9731935756281,GW170817
1.4071091564586695,1.174607424208251,164.4930388957395,238.09632558339968,1.1182801231086759,0.8347663852635531,2.5817165806669204,195.1093726418329,GW170817
1.438075029841161,1.3458743557244555,109.23564584390331,97.95949199462379,1.2109866936158022,0.935886047526401,2.7839493855656166,104.48314220802797,GW170817
1.3918743027069658,1.0929409838050588,310.95729021847177,315.9238796474297,1.0721590482855285,0.7852296587985488,2.4848152865120245,324.21106529663007,GW170817
1.5274090163569856,1.2558482641236828,215.14945730575704,220.95908753144866,1.2045500250248127,0.8222082301956023,2.7832572804806683,222.54530511386548,GW170817
1.4558509170246805,1.28162715163362,288.5375174268241,237.4140815043618,1.188658314678919,0.8803285670574558,2.7374780686583007,270.87511333027254,GW170817
1.4578210136597096,1.157165103862898,175.57667975330276,290.3580328570895,1.1291869311203309,0.7937634956694404,2.6149861175226077,220.20907082160505,GW170817
1.4307783515730277,1.344002977332336,255.05737822457974,55.205228293294795,1.2070848579382347,0.9393509315085115,2.7747813289053638,165.38014520896115,GW170817
1.414477223724255,1.239311153891347,439.0243335843164,305.8112852351803,1.1521062502999198,0.876161972144236,2.6537883776156024,390.4895173636514,GW170817
1.3630857152205988,1.2719982000677315,356.2954595126226,292.050054830124,1.1461643811948288,0.9331755045660309,2.6350839152883303,328.68530339092825,GW170817
1.4979529884331177,1.387704081501202,298.2324974463711,101.00189705652761,1.2549548055243593,0.9264002890723307,2.88565706993432,212.25499908866445,GW170817
1.6392723009430898,1.4434391999301155,191.39072354901953,237.7738912989634,1.338576453094371,0.880536564364377,3.0827115008732053,212.19874807613328,GW170817
1.488749589376436,1.2762534300152775,317.92065941008406,247.4678356522877,1.1992673887305407,0.8572653447715389,2.7650030193917132,295.5583963098181,GW170817
1.4864146313028137,1.2985302907273737,442.227663060881,351.86162459588024,1.2089042705059783,0.8735989698844911,2.7849449220301876,411.3500344114954,GW170817
1.4969199755695313,1.3265422547772374,434.78820548378826,227.4384518085262,1.2262962685270773,0.8861811428981229,2.8234622303467685,353.96242570184586,GW170817
1.4255968813983717,1.291365912334047,313.88223405246765,314.09387530367314,1.180893942180059,0.9058422680241436,2.716962793732419,315.97153016588686,GW170817
1.5480002389634828,1.3397741077291332,55.34389910367398,17.47521102174906,1.2530514733340155,0.8654870160913058,2.8877743466926162,41.200522645256065,GW170817
1.4465383234073501,1.2974641629226233,262.55533354884716,274.0120411424689,1.1922800824454878,0.8969442025334112,2.7440024863299737,269.3685413418704,GW170817
1.4368484237704782,1.265582902306121,454.2771079076567,447.3871319418882,1.1734646186139774,0.8808047399913387,2.7024313260765993,456.23805842458916,GW170817
1.5379413133285544,1.265962376921682,371.28211105777683,308.5678186660003,1.2135668902325722,0.8231538914718204,2.8039036902502366,357.779982808131,GW170817
1.4841116828677186,1.4003631358706972,322.7214850275698,208.91506589077653,1.2549054391233212,0.9435699159545757,2.8844748187384157,271.612984045282,GW170817
1.4368874935217972,1.215173577030859,304.2433632286786,256.8498483906022,1.14952903513252,0.8456984854482102,2.652061070552656,291.87503858827745,GW170817
1.36279814216287,1.0942680705815326,271.9569429957497,329.0934013485578,1.0618172684629583,0.8029568259058831,2.4570662127444027,300.0044672480545,GW170817
1.4033518857348428,1.257765480688088,371.8034588937718,346.3720341788765,1.1562372227707491,0.8962580899868027,2.661117366422931,364.08276306927996,GW170817
1.4988583067343801,1.2295924428350777,353.16296823380014,296.6609837248905,1.180673552184897,0.8203526893172696,2.7284507495694577,341.8782766015528,GW170817
1.5653415699396214,1.1836058292402092,96.00299312604994,126.20210278312912,1.1826505620365098,0.7561326243229224,2.7489473991798308,110.03860315993165,GW170817
1.5583875744591054,1.2293965489930951,300.97357379620706,186.9180136696712,1.2032854125989576,0.788890112538148,2.7877841234522007,273.8415666596714,GW170817
1.5277776627699546,1.5197540297884526,48.81490854917922,32.701244169708104,1.3265096987239724,0.9947481671076702,3.0475316925584073,40.82571534763893,GW170817
1.4865456644605768,1.2915894906423626,348.3158846448772,256.2609825704158,1.2056770113821895,0.8688528859360953,2.778135155102939,316.3339909534231,GW170817
1.356017369348775,1.1762679784749628,742.1945470621874,584.1215545787715,1.0989056029280726,0.8674431501123496,2.5322853478237377,689.5202253984451,GW170817
1.5730573942679489,1.2343514536380134,334.51381803532587,273.8055285886494,1.2112921645779178,0.784683037081709,2.807408847905962,327.07678485716235,GW170817
1.5900140443597235,1.440464653338619,476.38879190035397,353.48633996999035,1.3171641223567623,0.9059446100167461,3.030478697698342,427.1306426839818,GW170817
1.4059666394720274,1.0719503035180677,685.5871740815749,539.1991897093862,1.0667740716926546,0.7624294015401458,2.4779169429900954,671.9344979789505,GW170817
1.670629673906124,1.4234352090961953,301.8661699848962,293.8159131225178,1.341605573321138,0.8520351525709706,3.094064883002319,303.7961852083515,GW170817
1.5679236920484034,1.3989788505720644,187.57925274101154,131.77828952837993,1.2889052324766535,0.8922493216135906,2.966902542620468,166.03400112004454,GW170817
1.5956237887548719,1.3241807600226,314.4959925018042,221.07121496012394,1.264316801656959,0.8298828140785683,2.919804548777472,287.4443114476907,GW170817
1.5198743311416796,1.2640094973278981,153.29133028978816,242.98545728242246,1.2056037462685403,0.8316539541650235,2.7838838284695777,189.52017436947355,GW170817
1.472554473104825,1.3109484960006317,371.99722638812995,183.56981795794164,1.2091379762588434,0.8902546696534402,2.7835029691054567,297.4562407136085,GW170817
1.467109835124058,1.3067163361554373,168.5486925512709,69.59368393297089,1.2049541482188215,0.8906738301873235,2.773826171279495,129.12204125921747,GW170817
1.5641351057994395,1.452521174893921,74.03468842644659,0.0,1.3119971016308651,0.9286417583163497,3.0166562806933603,41.4672393829126,GW170817
1.5014795900939404,1.4289524343450517,309.5163537926171,325.907076034594,1.275075770261409,0.9516962093741475,2.930432024438992,317.58084978832034,GW170817
1.2395024286162264,1.0438199526229648,385.5935082093075,335.25451326172276,0.9894875609572332,0.8421282028372301,2.2833223812391914,374.0868648943804,GW170817
1.4724005034689343,1.2772124693274964,145.5764424674322,154.92792974480022,1.1932162264295039,0.8674355016304461,2.749612972796431,151.17832226992823,GW170817
1.4986935935331278,1.4075008911740465,354.2980840152002,343.67383437599193,1.2642471484832662,0.9391518701670719,2.906194484707174,350.40938219422145,GW170817
1.530120400785023,1.3556419466583622,0.0,8.982644599225921,1.253343894841814,0.8859707680277021,2.8857623474433853,3.6787542398565947,GW170817
1.3921650047225376,1.345492508416583,524.973225841281,309.3972039264902,1.1914268269504766,0.9664748818224629,2.7376575131391205,423.29720518396186,GW170817
1.5153309146463574,1.3475112901562905,196.03269414244608,195.70307951228077,1.2435534463726556,0.8892521607867863,2.862842204802648,197.65311632117024,GW170817
1.5483749509988072,1.3223796774038488,191.00225696754725,176.08235342715318,1.2449163396934149,0.8540435742329879,2.870754628402656,188.34866287912752,GW170817
1.3607646055158473,1.1772948037399067,320.01248092855894,312.66432031892356,1.1012871764053491,0.865171535890743,2.5380594092557542,321.4772088844607,GW170817
1.5775695959952616,1.3672946590849158,77.88083959505849,33.50789815649324,1.2779013557732357,0.8667095654961029,2.9448642550801774,61.421173628561974,GW170817
1.4159113299553907,1.34070397417108,0.0,0.0,1.1993505527431232,0.9468841344841274,2.7566153041264707,0.0,GW170817
1.5107128931958356,1.4153493714839545,144.2154453304158,0.0,1.2728307025351038,0.9368751520282954,2.92606226467979,79.71690791067994,GW170817
1.5762648264393486,1.310649770212077,0.0,0.0,1.2502092761508798,0.8314908435613106,2.8869145966514256,0.0,GW170817
1.536521153646905,1.2090826577814506,41.91850867313826,147.1859728972758,1.1848657547730717,0.7868962004927267,2.7456038114283556,78.32413156474905,GW170817
1.5424120468017006,1.285054176905936,109.67914851046521,5.652771080027293,1.2245982164025762,0.8331458377614372,2.8274662237076367,73.79467967971019,GW170817
1.5597980524810935,1.20931514021811,199.77569752098603,341.04555576591537,1.1937038005529126,0.7753023785960703,2.769113192699203,253.53493198421344,GW170817
1.4038951842842493,1.3900161688396202,155.94343587884794,149.62917449021398,1.2161025449296736,0.9901139233184955,2.7939113531238693,152.84562819000362,GW170817
1.4164193516377381,1.1804408854092485,511.34602546860515,456.92156327991165,1.1247394846452103,0.8333978803977515,2.596860237046987,502.28734543400253,GW170817
1.4288974023881558,1.2953607255706925,497.71642127669816,349.67977714121133,1.184091905359456,0.9065456507974052,2.7242581279588483,437.7881970365469,GW170817
1.3980887136000342,1.205445023171173,349.39926328787857,406.2959669898939,1.1295270629899934,0.8622092514195256,2.6035337367712073,376.60475240833887,GW170817
1.4114881471481067,1.1906186717430833,488.20629628559635,360.61857794429693,1.1277294725085565,0.8435201345110214,2.60210681889119,449.39269935707466,GW170817
1.4902496187932615,1.2367489058303855,13.977395506407163,77.1278507588784,1.18082992847053,0.8298937911031645,2.726998524623647,37.34430449529838,GW170817
1.4824324333652805,1.3521364303713024,486.4527149851425,341.35317452334874,1.2322529055191633,0.9121066160848949,2.8345688637365827,426.69592885354535,GW170817
1.4100156948001799,1.0832682807509217,232.4306223136269,350.3473560606319,1.0740429158613962,0.7682668247919304,2.4932839755511016,280.0489974858578,GW170817
1.4743058134748528,1.0470333873494129,422.3774392078625,439.8730557525804,1.078456444282365,0.710187382956604,2.521339200824266,458.02963997605127,GW170817
1.441199538643746,1.361130028631546,135.078095354678,47.881616060482656,1.21918720442056,0.9444424537579647,2.802329567275292,95.60271638936324,GW170817
1.54441656407654,1.283097733748702,401.55317968692066,245.13843429681788,1.2244288427266183,0.8307977028955983,2.8275142978252417,353.2416647885741,GW170817
1.5250211243029785,1.2717071398183057,3.8291124636217546,116.43892050928945,1.2113446544445319,0.8338947700803477,2.7967282641212843,45.375903823984956,GW170817
1.4851377854255832,1.2296555393151345,224.4848850677378,112.7803817433468,1.175392124314571,0.8279740448208734,2.7147933247407177,189.03352049213245,GW170817
1.5844730443131176,1.2526322809317167,303.5594388993264,188.02860590128267,1.2247571430198558,0.7905671134182932,2.8371053252448344,275.6872762124253,GW170817
1.4197528394123788,1.3631441490270715,256.73221773460176,41.16203685399017,1.2110255102948393,0.9601277850525468,2.7828969884394503,156.0221680700527,GW170817
1.4396739372930425,1.134685026926998,503.8141478123018,375.0662305155753,1.1110915869215683,0.788154176813465,2.5743589642200404,479.30115682850663,GW170817
1.414941419054374,1.1752395981717896,328.10751106442297,295.1941497894057,1.1216384851537318,0.8305924064031,2.590181017226164,323.3658049613215,GW170817
1.4343966695920662,1.2046266433740889,323.08191270521525,407.13646015374536,1.1434689975752739,0.8398141664095451,2.639023312966155,360.7874457671211,GW170817
1.4397350681587877,1.208343442178091,563.1100529171096,383.1305726325511,1.1473544704187073,0.8392818018410755,2.6480785103368785,507.2374299626251,GW170817
1.3686574632034827,1.1477462847782678,212.44930806994438,43.348046630103454,1.0902556216097077,0.8385927930366524,2.5164037479817507,153.80618536618508,GW170817
1.5050722929339997,1.287168697564657,511.4066216747924,432.340268322253,1.2109469526935845,0.8552205124017268,2.792240990498657,489.0573535756501,GW170817
1.4511735647082844,1.2013672102752082,349.3114045604352,296.5610215373489,1.1484303623884733,0.8278590786738232,2.6525407749834926,338.17655770140976,GW170817
1.4462371993264282,1.226676914456564,173.06215637641122,95.38159875180696,1.1587368838329395,0.8481851490390908,2.6729141137829924,146.61479463949337,GW170817
1.3920702237594318,1.224457704311618,424.4984796550374,414.5567817827655,1.1361034650026225,0.8795947815081063,2.61652792807105,425.0161939584118,GW170817
1.5522124572599263,1.3772138275947352,115.17285651706743,136.7539276045515,1.2723746520506611,0.8872585844504103,2.9294262848546615,125.10472569193885,GW170817
1.435670388794513,1.3642504908481297,298.6686397383273,166.9352460752649,1.2182605056129199,0.95025327644575,2.7999208796426425,238.49551703561647,GW170817
1.4850285586645366,1.2213577579477133,436.2350172897784,395.25602459571525,1.1713014011727396,0.8224473198320587,2.70638631661225,432.25201101529706,GW170817
1.3990727927854292,1.272432776630876,368.1219480700939,200.49680565644442,1.1612717961441303,0.9094828969531856,2.671505569416305,298.49763352087376,GW170817
1.476640738772387,1.2052367548818617,624.3389066690074,461.29685128484005,1.1601670874180658,0.8162017498473201,2.6818774936542487,583.1485314986495,GW170817
1.295872692162262,1.0813771656044082,350.5879375879837,238.72896133741958,1.0296953551789974,0.8344779330136576,2.37724985776667,316.7569689701341,GW170817
1.3573705431150178,1.2416978646731367,257.86332734809827,189.43777841440405,1.1299652053053404,0.914781797035005,2.5990684077881543,229.6060207211386,GW170817
1.620687657758205,1.4481661625359867,0.0,40.712340276966984,1.333261664234761,0.893550435584327,3.0688538202941915,16.918705029835433,GW170817
1.5750089811990404,1.3556161129615312,341.4301455604111,327.4143854090475,1.2713344086254263,0.860703735117442,2.930625094160572,340.9504200451308,GW170817
1.4570261575119867,1.1320842572566698,365.19232448439067,405.0305436080416,1.1162913141220479,0.7769827956896899,2.5891104147686566,392.90689718565756,GW170817
1.2873625219178415,1.1043910972584854,482.47995985840646,277.91436836812863,1.0374112833416085,0.857871095713758,2.3917536191763267,410.6139654838992,GW170817
1.54098789211541,1.2119408551955853,301.1057166578615,261.707168324283,1.1879807331921912,0.7864700698795748,2.752928747310995,299.1734951449908,GW170817
1.4678269818866287,1.1444094331120254,73.31657645149423,122.10386984141275,1.1265521001697754,0.779662349332952,2.6122364149986543,92.0980767721214,GW170817
1.5140326351881477,1.2171047887852562,277.5782419931062,149.67966939784912,1.1803456775708554,0.8038827965118516,2.731137423973404,241.9997337310532,GW170817
1.31667607545438,1.0557308924835178,347.44966829968126,189.91775780217932,1.025135955959204,0.8018152012970913,2.3724069679378976,304.30119275762655,GW170817
1.5869483809231728,1.233673673772756,332.96341955521433,201.41810174659005,1.2161548585103232,0.7773873987351076,2.820622054695929,303.83601706342887,GW170817
1.5761233922126596,1.2931343540847096,316.49731182983896,262.7293773243019,1.241613442821957,0.8204524851758767,2.869257746297369,305.2505426270555,GW170817
1.370375520761091,1.2446031132558075,408.5993287842698,349.13690811669153,1.1366549724018742,0.9082204800072385,2.6149786340168983,385.66187961333145,GW170817
1.3291834307274084,1.1618635417147654,343.1033415007827,229.0911269224958,1.081353380842168,0.8741182855995462,2.4910469724421738,301.5166308907569,GW170817
1.6571637086286208,1.3481075130332327,81.80228823635989,131.08061003206512,1.299802090723119,0.813502918277672,3.005271221661854,101.39491696468326,GW170817
1.3673155483077941,1.1389655692822254,537.053844128172,385.8428066644235,1.085479566105786,0.8329939425407855,2.5062811175900195,493.0542466266606,GW170817
1.4465371987842943,1.3406574303140348,274.2601043605519,235.18809057148633,1.212146177340317,0.9268046694137949,2.7871946290983294,258.02363397277804,GW170817
1.4292569001701896,1.2011609066165305,337.061446342856,261.0656731327537,1.139782395545558,0.8404093808982147,2.63041780678672,315.26970344311576,GW170817
1.516747445955034,1.2304118603122147,245.21120653436964,253.07425004185728,1.1879591302339712,0.8112173609347827,2.747159306267249,254.86397343745696,GW170817
1.4613054026440815,1.3014033178866338,136.54246460677976,99.68884423755782,1.2001201290535135,0.8905758615084011,2.762708720530715,122.50713603864853,GW170817
1.5783606313928067,1.365944264303896,222.5804827009775,154.2563761150891,1.2775766774532848,0.8654196240934707,2.9443048956967024,198.73029746962354,GW170817
1.3014790466777353,1.1486974059125876,207.47356696991335,81.12001084590108,1.0640112506907085,0.8826092197525954,2.450176452590323,158.16670770037567,GW170817
1.3590676244718483,1.2037168211558011,351.901510005549,323.18950902015496,1.1130555050884834,0.8856931027428319,2.562784445627649,343.5196891268732,GW170817
1.4528249437854956,1.294363766188139,338.87118717661133,324.15936053540605,1.1933946380745084,0.8909289255562556,2.747188709973635,335.72791718092515,GW170817
1.4214889271379012,1.205068685549136,389.94915189624754,360.18412418419166,1.1386120694221962,0.8477510183462935,2.626557612687037,385.5437475915024,GW170817
1.5390495572636347,1.3288524986183632,288.5938336995684,210.4065000505992,1.2442990396174607,0.8634241128537843,2.8679020558819976,262.008386270048,GW170817
1.435432817679966,1.0822483697938896,495.1997722329618,435.5514479838844,1.0828934825071883,0.7539526451283769,2.5176811874738556,502.0027691253142,GW170817
1.472931673919613,1.2582839498165286,129.17485827202617,208.45138750727867,1.1844195230394565,0.8542717711189642,2.7312156237361416,161.72073117864565,GW170817
1.4469697638335521,1.3288202339262043,573.4876806479604,434.5999168990321,1.2069189099767093,0.9183469255125785,2.775789997759756,515.7446414431238,GW170817
1.4961041810307836,1.202426427375455,438.4139441765784,377.1956804197861,1.1662367965188696,0.8037050110688209,2.6985306084062386,430.76355936137145,GW170817
1.5185629785366184,1.259741015034322,227.80736689253735,178.7151840829735,1.2030190202682334,0.8295612581364828,2.7783039935709404,215.02858759066933,GW170817
1.4508853584195978,1.259930137717957,378.21482874786926,305.5679981766187,1.176434482353263,0.8683871061255715,2.710815496137555,354.3643128347619,GW170817
1.3514685162130267,1.1849783271763927,93.91059814966295,54.78202946427035,1.1011960656091226,0.87680794111049,2.5364468433894194,79.22492130435076,GW170817
1.4761896524490252,1.2014630786128682,156.30647326762585,185.69014451327533,1.1581390390500348,0.8138947977447337,2.6776527310618934,170.92413572712357,GW170817
1.4272029839268767,1.3011596539494596,244.1474203521379,255.73952558262584,1.1860674331326204,0.9116850711518166,2.7283626378763364,250.4920166027624,GW170817
1.490545479746337,1.4290413828905257,351.9920395987283,204.78254154909172,1.2704855860260813,0.958737188706058,2.919586862636863,283.5997550593231,GW170817
1.3713076635252854,1.1391948167037285,508.28860733683734,433.13688512998465,1.0871453460930058,0.8307361265488348,2.5105024802290137,492.0791370731942,GW170817
1.54195880675775,1.3467954611716273,292.0463728045606,191.47628874191807,1.253956668882755,0.8734315438708189,2.8887542679293774,255.33294918264443,GW170817
1.4704868241675195,1.2388258919144985,197.30444705882718,250.08813381030018,1.1741160359702916,0.8424597021573653,2.7093127160820183,220.84595108813858,GW170817
1.425855367361586,1.0995988419227822,233.94437754299128,269.6659281726066,1.0882231223033723,0.7711854000714593,2.5254542092843684,255.39384322428046,GW170817
1.6508156593393313,1.3188406359149571,429.5744227249379,350.80071514680003,1.2829014691552052,0.7989024264785367,2.969656295254288,416.6217217986232,GW170817
1.5070449288117562,1.189058073502852,264.3816293071755,258.52404361679936,1.1637247302185387,0.7889997509499441,2.696103002314608,271.9284521556887,GW170817
1.3540231665145623,1.2392124811188403,342.2605354104652,167.23674022772553,1.1274433457365078,0.9152077392506804,2.593235647633403,268.2634125680288,GW170817
1.6568438689121676,1.521053255271159,235.996738310569,110.5345902009064,1.381744155075132,0.9180426012439153,3.1778971241833265,182.5402171469242,GW170817
1.5225672062110063,1.3296351409410603,74.53214105860903,94.52302511578407,1.2380817076734738,0.8732850251319492,2.8522023471520663,83.4058548797477,GW170817
1.4254581997603273,1.023100863060251,180.39288905672962,220.720373627535,1.048435326090332,0.7177347348608836,2.4485590628205784,204.02005269284624,GW170817
1.5195973826140639,1.3492800046129012,187.1421667832114,27.22630622072893,1.2461088353083707,0.8879194055282085,2.868877387226965,123.12194080417714,GW170817
1.4288021905916937,1.1785457117980866,267.24181554401616,254.08964129581636,1.1286293162326093,0.8248487576226552,2.6073479023897805,268.8777864400613,GW170817
1.5002288050205321,1.3829293327419299,184.0218496614077,238.84704428177753,1.2537207107203399,0.9218122783097763,2.8831581377624618,208.8329907433636,GW170817
1.5629371778718664,1.2280057580386654,259.0845133897634,287.71042633631987,1.2043007690637237,0.7857038500490137,2.7909429359105316,278.1696871826101,GW170817
1.5319897771575184,1.1896885772511019,473.5801070733205,363.8878578006124,1.1734001396103835,0.7765643054475675,2.7216783544086205,457.44289722844496,GW170817
1.5809145833004576,1.3538971771424089,364.17550901764076,302.915539695771,1.2728593084110515,0.8564012195496944,2.9348117604428667,346.1939484782118,GW170817
1.4354772463076855,1.2295775493180607,398.29115422855546,351.28307080044027,1.1558729863961896,0.8565635940804794,2.665054795625746,386.3214696527358,GW170817
1.563023324135538,1.2208664079483764,184.4232425076925,326.8612058922037,1.200742149919376,0.7810928916390941,2.7838897320839147,238.1406652942707,GW170817
1.556871346744363,1.333699845110672,209.88205516662964,157.8376693311901,1.2536888457552862,0.856653857686845,2.890571191855035,193.03405311618872,GW170817
1.443228432403164,1.1242278143054745,234.94204161897454,250.3391144534705,1.107166740312254,0.7789673409035383,2.5674562467086384,249.2986601456921,GW170817
1.4773361866845798,1.228463272046382,229.6290623130242,139.7907752609451,1.1717792046342272,0.8315394174451819,2.7057994587309615,201.75765211652774,GW170817
1.530031654805862,1.3809876425596288,89.07093017216013,0.0,1.2651007353719497,0.9025876283160007,2.911019297365491,52.02506390598592,GW170817
1.359062746524332,1.3163951506410687,695.0963189854099,506.9273909123028,1.1643829700252366,0.9686051317406931,2.6754578971654004,606.1432786955083,GW170817
1.5171688697664594,1.3074144441248163,454.4850251399823,446.7469723933492,1.225398778718834,0.8617461577141832,2.8245833138912757,457.9868914295607,GW170817
1.4625917673395863,1.2533746755529676,533.9526390155041,349.911987607587,1.177978988612912,0.8569545539236976,2.7159664428925536,471.0644680069033,GW170817
1.5241831756180615,1.2491184557335935,217.50970780112482,157.15742559487938,1.200010515478295,0.8195330297010212,2.773301631351655,201.51750665265413,GW170817
1.505653655306147,1.2614549904882078,458.5376904826376,313.48258337518,1.1988169174070982,0.8378121927593727,2.767108645794355,413.94941393566256,GW170817
1.5235503895228497,1.284016599630931,247.99853128985433,270.8060600990101,1.2167194512385924,0.8427792139077614,2.8075669891537807,261.24705600384,GW170817
1.5435418673392798,1.3409418287665453,426.0655259531064,339.10521323386797,1.2518243456626512,0.868743412239299,2.884483696105825,397.11493907119586,GW170817
1.454273320225965,1.1649002527482617,323.1605481832137,233.7695088456103,1.1316913846628314,0.8010187882476311,2.6191735729742267,302.76432739433784,GW170817
1.5950263469055757,1.333936617005031,191.44290181630583,193.43598267486328,1.2688171998668885,0.8363100832741286,2.9289629639106067,196.13034616299407,GW170817
1.5238075613608482,1.2049282861950052,499.84361094945996,404.7473834196959,1.177992417940905,0.7907352061692978,2.7287358475558534,485.6902519187418,GW170817
1.5684516374060158,1.3387999775655948,389.221831164829,265.2527442571453,1.2607110892598878,0.8535806560027375,2.9072516149716106,347.9564832200861,GW170817
1.5130592117211727,1.3188090573978748,124.16841020039979,180.86127240301866,1.2291590910285324,0.8716176123059125,2.8318682691190475,148.2611519766228,GW170817
1.4810013757671863,1.1396598243999638,216.30060021777928,273.41009489395134,1.1290579799569398,0.7695197607832058,2.62066120016715,243.89047732262176,GW170817
1.598491375835615,1.3667586458561478,51.193213970668126,0.0,1.2859645980847896,0.8550303533177785,2.9652500216917628,32.29879826797368,GW170817
1.5400063925493785,1.2481907760456112,291.0544130512169,221.09020317806727,1.2056393082244499,0.8105101265062374,2.78819716859499,274.8386900268268,GW170817
1.4559380321285382,1.1973034155467492,141.0859009495383,64.55717175297815,1.1482935166176294,0.8223587742922871,2.6532414476752875,117.07995546404726,GW170817
1.3675560228273618,1.1364610445119685,619.8239848899508,511.49158714906196,1.084357159235569,0.8310160794454222,2.5040170673393303,593.8805229186225,GW170817
1.528641970472416,1.2314793802535278,479.42652745419315,366.49417670579,1.193037566557193,0.805603538330789,2.7601213507259437,454.7438059836205,GW170817
1.5639919511787144,1.2797074376449171,177.97666742286722,242.28335973247943,1.230354856159369,0.8182314727901611,2.8436993888236315,205.46961524401402,GW170817
1.3092490604895295,1.1788424576526462,506.7778201743289,378.4064137237591,1.0812187138733176,0.9003958782386873,2.4880915181421757,456.3639401974637,GW170817
1.5036741744786966,1.2817505945558316,225.12260928347843,194.6681413639103,1.2078029176548093,0.8524124549789499,2.7854247690345284,217.17780034076654,GW170817
1.4587455830426959,1.2376788511178907,384.79165329606013,327.2062038159967,1.1689471155121443,0.8484542236188318,2.6964244341605865,369.6465627635687,GW170817
1.5047288574213211,1.30565322598953,161.047087306285,133.16231937342002,1.2196032808293518,0.8676999976108982,2.8103820834108513,152.13580452739322,GW170817
1.555855301004362,1.2644269674177506,307.32719693184106,229.94118946191156,1.2197175053307037,0.8126893076763092,2.8202822684221127,288.62667850659454,GW170817
1.291083448839889,1.0965841087875787,103.88888013966178,134.8801290304646,1.0351492821855268,0.849351844586747,2.3876675576274677,117.47193672056355,GW170817
1.6292172449831273,1.4849324683185277,128.97075043138094,45.99217126644044,1.3537657535823946,0.9114392036366556,3.114149713301655,94.02977820551622,GW170817
1.522001739678572,1.4021429687570077,557.5130170478385,539.60089019312,1.2715243932635645,0.9212492549799075,2.9241447084355796,552.120838865734,GW170817
1.507914209864819,1.2869790419155545,471.01778020979856,276.1772391042098,1.2119810237250639,0.853482932580713,2.7948932517803735,403.9042622699698,GW170817
1.3574919249860127,1.3603040702270146,566.3245460119272,299.2620827100334,1.1829886573476271,1.0020715741944697,2.7177959952130273,432.3587695148982,GW170817
1.5125189764271034,1.3081381691432779,165.17405744884906,159.50081909292186,1.2238906300098056,0.8648738888773368,2.8206571455703813,165.20295605999146,GW170817
1.495014709872669,1.244120767011333,508.4880839637923,293.46946963520173,1.1862660477394766,0.8321796158897294,2.7391354768840017,440.677711834426,GW170817
1.4146507613955972,1.1886086438040318,354.4109339071667,266.4372188216014,1.1280007382909285,0.8402134832426289,2.603259405199629,328.51776968712437,GW170817
1.4792714575615784,1.2455540569871373,548.4906216212388,524.8695263472566,1.1808059572300895,0.8420050631141769,2.7248255145487157,550.1242345244423,GW170817
1.4033692479794355,1.327706747898111,409.2661323632199,218.7835658343165,1.1882223412771356,0.946085108968817,2.7310759958775463,322.97430385305546,GW170817
1.5806075223621763,1.4177787598868108,449.6864476878112,287.43146136478987,1.3028127186783434,0.896983431894578,2.998386282248987,385.274770710748,GW170817
1.6127343855926264,1.3411047661810314,44.610213448132356,85.79890246744466,1.2791985619898067,0.8315720047651988,2.953839151773658,60.68008523562673,GW170817
1.3784333317848927,1.2222453444935386,271.15230421712647,303.44422402916007,1.1295596115933402,0.8866916638695098,2.6006786762784313,286.9450648143266,GW170817
1.525014469655393,1.2625122204154182,319.05239036750106,304.7737221961729,1.2068739855627373,0.8278690107777847,2.787526690070811,321.2027798667705,GW170817
1.4711452184689249,1.2766246176148952,423.67483500171767,224.58338001387648,1.1924362917417002,0.8677760710418008,2.74776983608382,350.54523777238694,GW170817
1.4550168724599104,1.2509468444073897,242.71724911956844,173.11508952250168,1.1738152227771828,0.8597473115844274,2.7059637168673003,219.25402296139075,GW170817
